Submission Id,Final Score,Grader's comments,"Part 1, Question 1, Pool Class survey S15, Response","Part 1, Question 1, Pool Class survey S15, Grader's comments","Part 1, Question 2, Pool Class survey S15, Response","Part 1, Question 2, Pool Class survey S15, Grader's comments","Part 1, Question 3, Pool Class survey S15, Response","Part 1, Question 3, Pool Class survey S15, Grader's comments","Part 1, Question 4, Pool Class survey S15, Response","Part 1, Question 4, Pool Class survey S15, Grader's comments","Part 1, Question 5, Pool Class survey S15, Response","Part 1, Question 5, Pool Class survey S15, Grader's comments","Part 1, Question 6, Pool Class survey S15, Response","Part 1, Question 6, Pool Class survey S15, Grader's comments","Part 1, Question 7, Pool Class survey S15, Response","Part 1, Question 7, Pool Class survey S15, Grader's comments","Part 1, Question 8, Pool Class survey S15, Response","Part 1, Question 8, Pool Class survey S15, Grader's comments","Part 1, Question 9, Pool Class survey S15, Response","Part 1, Question 9, Pool Class survey S15, Grader's comments","Part 1, Question 10, Pool Class survey S15, Response","Part 1, Question 10, Pool Class survey S15, Grader's comments","Part 1, Question 11, Pool Class survey S15, Response","Part 1, Question 11, Pool Class survey S15, Grader's comments","Part 1, Question 12, Pool Class survey S15, Response","Part 1, Question 12, Pool Class survey S15, Grader's comments","Part 1, Question 13, Pool Class survey S15, Response","Part 1, Question 13, Pool Class survey S15, Grader's comments","Part 1, Question 14, Pool Class survey S15, Response","Part 1, Question 14, Pool Class survey S15, Grader's comments","Part 1, Question 15, Pool Class survey S15, Response","Part 1, Question 15, Pool Class survey S15, Grader's comments","Part 1, Question 16, Pool Class survey S15, Response","Part 1, Question 16, Pool Class survey S15, Grader's comments","Part 1, Question 17, Pool Class survey S15, Response","Part 1, Question 17, Pool Class survey S15, Grader's comments","Part 1, Question 18, Pool Class survey S15, Response","Part 1, Question 18, Pool Class survey S15, Grader's comments","Part 1, Question 19, Pool Class survey S15, Response","Part 1, Question 19, Pool Class survey S15, Grader's comments","Part 1, Question 20, Pool Class survey S15, Response","Part 1, Question 20, Pool Class survey S15, Grader's comments","Part 1, Question 21, Pool Class survey S15, Response","Part 1, Question 21, Pool Class survey S15, Grader's comments","Part 1, Question 22, Pool Class survey S15, Response","Part 1, Question 22, Pool Class survey S15, Grader's comments","Part 1, Question 23, Pool Class survey S15, Response","Part 1, Question 23, Pool Class survey S15, Grader's comments","Part 1, Question 24, Pool Class survey S15, Response","Part 1, Question 24, Pool Class survey S15, Grader's comments","Part 1, Question 25, Pool Class survey S15, Response","Part 1, Question 25, Pool Class survey S15, Grader's comments","Part 1, Question 26, Pool Class survey S15, Response","Part 1, Question 26, Pool Class survey S15, Grader's comments","Part 1, Question 27, Pool Class survey S15, Response","Part 1, Question 27, Pool Class survey S15, Grader's comments","Part 1, Question 28, Pool Class survey S15, Response","Part 1, Question 28, Pool Class survey S15, Grader's comments","Part 1, Question 29, Pool Class survey S15, Response","Part 1, Question 29, Pool Class survey S15, Grader's comments","Part 1, Question 30, Pool Class survey S15, Response","Part 1, Question 30, Pool Class survey S15, Grader's comments","Part 1, Question 31, Pool Class survey S15, Response","Part 1, Question 31, Pool Class survey S15, Grader's comments","Part 1, Question 32, Pool Class survey S15, Response","Part 1, Question 32, Pool Class survey S15, Grader's comments","Part 1, Question 33, Pool Class survey S15, Response","Part 1, Question 33, Pool Class survey S15, Grader's comments","Part 1, Question 34, Pool Class survey S15, Response","Part 1, Question 34, Pool Class survey S15, Grader's comments","Part 1, Question 35, Pool Class survey S15, Response","Part 1, Question 35, Pool Class survey S15, Grader's comments","Part 1, Question 36, Pool Class survey S15, Response","Part 1, Question 36, Pool Class survey S15, Grader's comments","Part 1, Question 37, Pool Class survey S15, Response","Part 1, Question 37, Pool Class survey S15, Grader's comments","Part 1, Question 38, Pool Class survey S15, Response","Part 1, Question 38, Pool Class survey S15, Grader's comments","Part 1, Question 39, Pool Class survey S15, Response","Part 1, Question 39, Pool Class survey S15, Grader's comments","Part 1, Question 40, Pool Class survey S15, Response","Part 1, Question 40, Pool Class survey S15, Grader's comments","Part 1, Question 41, Pool Class survey S15, Response","Part 1, Question 41, Pool Class survey S15, Grader's comments","Part 1, Question 42, Pool Class survey S15, Response","Part 1, Question 42, Pool Class survey S15, Grader's comments","Part 1, Question 43, Pool Class survey S15, Response","Part 1, Question 43, Pool Class survey S15, Grader's comments","Part 1, Question 44, Pool Class survey S15, Response","Part 1, Question 44, Pool Class survey S15, Grader's comments","Part 1, Question 45, Pool Class survey S15, Response","Part 1, Question 45, Pool Class survey S15, Grader's comments","Part 1, Question 46, Pool Class survey S15, Response","Part 1, Question 46, Pool Class survey S15, Grader's comments","Part 1, Question 47, Pool Class survey S15, Response","Part 1, Question 47, Pool Class survey S15, Grader's comments","Part 1, Question 48, Pool Class survey S15, Response","Part 1, Question 48, Pool Class survey S15, Grader's comments","Part 1, Question 49, Pool Class survey S15, Response","Part 1, Question 49, Pool Class survey S15, Grader's comments","Part 1, Question 50, Pool Class survey S15, Response","Part 1, Question 50, Pool Class survey S15, Grader's comments","Part 1, Question 51, Pool Class survey S15, Response","Part 1, Question 51, Pool Class survey S15, Grader's comments","Part 1, Question 52, Pool Class survey S15, Response","Part 1, Question 52, Pool Class survey S15, Grader's comments","Part 1, Question 53, Pool Class survey S15, Response","Part 1, Question 53, Pool Class survey S15, Grader's comments"
636831,0,,1: 0,,Midwest,,Junior,,Red,,Off campus,,Football,,meh,,none of these,,Facebook,,no,,1: 1,,1: 2,,1: 3,,Some combination of two,,none,,1: 20,,1: 18,,1: 1,,What even is the Perimeter ,,None of the above,,1: 10,,Yes,,Maple Syrup,,no,,yes,,Greek life,,Time,,1: 1,,1: 6,,1: 0,,1: 15,,Coke,,Rachel,,3,,I don’t know what you are talking about.,,Friends,,Burrito Bowl,,Blastoise,,1: 9,,None of the above,,Dog,,Pizza,,vanilla,,Chipotle,,Shhhhh….,,No,,Clean Laundry,,1: 65,,salad bar,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 0,
636889,0,,1: 0,,Mid-Atlantic,,Sophomore,,Black,,West,,Basketball,,hell yes,,none of these,,Facebook,,no,,1: 1,,1: 1,,1: 2,,Some combination of two,,unsure,,1: 4,,1: 14,,1: 0,,Outside,,Blue Express,,1: 20,,Yes,,Sriracha,,no,,yes,,Greek life,,Time,,1: 11,,1: 1,,1: 0,,1: 2,,No preference,,Chandler,,2,,House Stark,,Friends,,Burrito Bowl,,Blastoise,,1: 6,,Cheddar,,Dog,,Cookout,,chocolate,,Parker and Otis,,No,,No,,Clean Laundry,,1: 55.5,,salad bar,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 1,
636934,0,,1: 1,,Mid-Atlantic,,Senior,,Brown,,Off campus,,Soccer,,yes,,none of these,,I don’t use social media,,no,,1: 1,,1: 2,,1: 0,,Some combination of two,,none,,1: 9,,1: 17,,1: 3,,What even is the Perimeter ,,Blue Express,,1: 0,,Yes,,Honey Mustard,,no,,"no, I was eligible but chose not to vote",,SLG,,Outer space,,1: 1,,1: 1,,1: 0,,1: 1,,Neither they’re nasty,,Rachel,,3,,I don’t know what you are talking about.,,How I Met Your Mother,,Burrito,,Blastoise,,1: 6,,None of the above,,Cat,,Cookout,,sweet-and-salty,,Parker and Otis,,No,,Yes,,Bakery,,1: 54,,powdered eggs,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 0,
637076,0,,1: 1,,Southeast,,Junior,,Red,,Central,,Football,,I don’t care. #teamnicki,,Taylor swift,,Snapchat,,yes,,1: 2,,1: 1,,1: 5,,Peanut butter,,none,,1: 10,,1: 14,,1: 8,,Inside,,Blue Express,,1: 30,,Yes,,Honey Mustard,,no,,yes,,Greek life,,Time,,1: 12,,1: 5,,1: 2,,1: 5,,Neither they’re nasty,,Chandler,,5,,House Lannister,,Friends,,Margarita (no food),,Blastoise,,1: 6,,Feta,,Dog,,Cookout,,chocolate,,Chipotle,,No,,No,,Bakery,,1: 51,,watery pasta,,Game of Thrones,,Game of Thrones,,Gryffindor (because I’m a badass),,1: 1,
637100,0,,1: 1,,Pacific Northwest,,Senior,,Brown,,Off campus,,Football,,yes,,Taylor swift,,Facebook,,yes,,1: 2,,1: 2,,1: 0,,All three,,none,,1: 6,,1: 18,,1: 1,,No Answer,,Blue Express,,1: 5,,Yes,,Maple Syrup,,no,,"no, I was eligible but chose not to vote",,Greek life,,Time,,1: 11,,1: 0,,1: 0,,1: 2,,Coke,,No Answer,,3,,I don’t know what you are talking about.,,Gilmore Girls,,Burrito Bowl,,No Answer,,No Answer,,Cheddar,,Dog,,Cookout,,chocolate,,Chipotle,,No,,No,,Pine,,1: 54,,No Answer,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 0,
637157,0,,1: 0,,Mid-Atlantic,,First-year,,Blonde,,East,,Basketball,,yes,,none of these,,Snapchat,,no,,1: 2,,1: 2,,1: 3,,Some combination of two,,blue,,1: 14,,1: 16,,1: 3,,What even is the Perimeter ,,Divinity Refectory,,1: 3,,No,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 3,,1: 2,,1: 1,,1: 5,,Coke,,Chandler,,4,,I don’t know what you are talking about.,,Friends,,Quesadilla,,Jigglypuff,,1: 5,,None of the above,,Dog,,Pizza,,sweet-and-salty,,Parker and Otis,,Sometimes,,No,,Pizza,,1: 51,,chocolate covered crickets,,Hunger Games,,Lord of the Rings,,Hufflepuff (because I’m good at something),,1: 1,
637180,0,,1: 1,,Not from the US,,Junior,,Black,,Central,,Basketball,,hell yes,,Beyonce,,Facebook,,no,,1: 2,,1: 3,,1: 1,,Nutella,,none,,1: 11,,1: 8,,1: 2,,What even is the Perimeter ,,The Loop,,1: 10,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 1,,1: 2,,1: 4,,1: 2,,Coke,,Chandler,,7,,House Tyrell,,House of Cards,,Burrito Bowl,,Venusaur,,1: 4,,None of the above,,Cat,,Cookout,,vanilla,,Parker and Otis,,Sometimes,,Yes,,Pine,,1: 50,,watery pasta,,Harry Potter,,Game of Thrones,,Gryffindor (because I’m a badass),,1: 2,
637239,0,,1: 3,,Southeast,,Sophomore,,Brown,,West,,I don’t watch sports,,meh,,none of these,,Facebook,,no,,1: 4,,1: 2,,1: 0,,Nutella,,blue,,1: 11,,1: 19,,1: 5,,What even is the Perimeter ,,Divinity Refectory,,1: 6,,Yes,,Sriracha,,no,,yes,,Independent,,Time,,1: 7,,1: 10,,1: 0,,1: 0,,Neither they’re nasty,,Phoebe,,7,,House Targaryen,,Friends,,Burrito Bowl,,Rayquaza,,1: 5,,None of the above,,Dog,,Pizza,,chocolate,,Harris Teeter’s,,Yes,,No,,Bakery,,1: 54,,powdered eggs,,Lord of the Rings/Hobbit,,Harry Potter,,Gryffindor (because I’m a badass),,1: 0,
637243,0,,1: 0,,Southeast,,First-year,,Black,,East,,Basketball,,meh,,none of these,,Facebook,,yes,,1: 1,,1: 2,,1: 0,,Peanut butter,,none,,1: 5,,1: 10,,1: 2,,What even is the Perimeter ,,Divinity Refectory,,1: 2,,Yes,,Sriracha,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 23,,1: 0,,1: 5,,1: 0,,Neither they’re nasty,,Joey,,3,,I don’t know what you are talking about.,,House of Cards,,Burrito,,Jigglypuff,,1: 6,,Cheddar,,Dog,,Pizza,,vanilla,,Chipotle,,No,,Yes,,Clean Laundry,,1: 52,,watery pasta,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 0,
637244,0,,1: 0,,Southeast,,Junior,,Brown,,West,,Basketball,,I don’t care. #teamnicki,,Kendrick Lamar,,I don’t use social media,,no,,1: 1,,1: 1,,1: 0,,Peanut butter,,none,,1: 0,,1: 15,,1: 10,,What even is the Perimeter ,,Edens Cafe (lol),,1: 0,,Yes,,Honey Mustard,,no,,"no, I was eligible but chose not to vote",,Independent,,Time,,1: 3,,1: 4,,1: 0,,1: 5,,Neither they’re nasty,,Chandler,,1,,House Lannister,,House of Cards,,Quesadilla,,Charizard,,1: 6,,Cheddar,,Dog,,Pizza,,chocolate,,Satisfactions,,Yes,,Yes,,Clean Laundry,,1: 48,,watery pasta,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 0,
637247,0,,1: 0,,California,,Junior,,Black,,West,,Other,,hell yes,,none of these,,Instagram,,no,,1: 1,,1: 3,,1: 1,,All three,,unsure,,1: 12,,1: 15,,1: 6,,What even is the Perimeter ,,None of the above,,1: 30,,Yes,,Soy Sauce,,no,,yes,,Greek life,,Time,,1: 13,,1: 3,,1: 4,,1: 1,,Coke,,Monica,,5,,House Targaryen,,Friends,,Burrito,,Charizard,,1: 3,,Brie,,Dog,,Cookout,,vanilla,,Satisfactions,,Sometimes,,Yes,,Bakery,,1: 52,,chocolate covered crickets,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 3,
637253,0,,1: 1,,Midwest,,Sophomore,,Brown,,West,,Football,,hell yes,,Beyonce,,Instagram,,no,,1: 0,,1: 1,,1: 1,,Peanut butter,,none,,1: 2,,1: 17,,1: 1,,Inside,,Edens Cafe (lol),,1: 5,,Yes,,Soy Sauce,,no,,"no, I was not eligible due to age or citizenship status",,Athletic Team,,Time,,1: 1,,1: 2,,1: 0,,1: 10,,Coke,,Rachel,,1,,House Stark,,How I Met Your Mother,,Burrito Bowl,,Jigglypuff,,1: 2,,Cheddar,,Dog,,Cookout,,vanilla,,Chipotle,,No,,Yes,,Bakery,,1: 50,,chocolate covered crickets,,Hunger Games,,Game of Thrones,,Hufflepuff (because I’m good at something),,1: 6,
637285,0,,1: 0,,Not from the US,,Sophomore,,Brown,,West,,Soccer,,yes,,Taylor swift,,Facebook,,no,,1: 0,,1: 0,,1: 0,,Nutella,,none,,1: 8,,1: 9,,1: 2,,What even is the Perimeter ,,Divinity Refectory,,1: 15,,Yes,,Soy Sauce,,no,,"no, I was not eligible due to age or citizenship status",,Athletic Team,,Time,,1: 3,,1: 0,,1: 0,,1: 1,,Coke,,Phoebe,,4,,House Stark,,How I Met Your Mother,,Burrito,,Blastoise,,1: 6,,Cheddar,,Dog,,Pizza,,chocolate,,Chipotle,,Shhhhh….,,Yes,,Pine,,1: 60,,salad bar,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 1,
637336,0,,1: 0,,Mid-Atlantic,,First-year,,Blonde,,East,,Basketball,,yes,,none of these,,Snapchat,,no,,1: 2,,1: 2,,1: 3,,Some combination of two,,blue,,1: 14,,1: 18,,1: 3,,What even is the Perimeter ,,The Loop,,1: 3,,No,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 3,,1: 3,,1: 1,,1: 5,,Coke,,Chandler,,4,,I don’t know what you are talking about.,,Friends,,Quesadilla,,Jigglypuff,,1: 5,,None of the above,,Dog,,Pizza,,sweet-and-salty,,Parker and Otis,,Sometimes,,No,,Pizza,,1: 51,,chocolate covered crickets,,Hunger Games,,Game of Thrones,,Hufflepuff (because I’m good at something),,1: 1,
637413,0,,1: 1,,Southeast,,Sophomore,,Black,,East,,Other,,hell yes,,Kanye West,,Twitter,,no,,1: 1,,1: 2,,1: 0,,Jelly,,unsure,,1: 10,,1: 1,,1: 1,,All of the Above,,Divinity Refectory,,1: 4,,No,,Sriracha,,no,,yes,,SLG,,Outer space,,1: 9,,1: 1,,1: 0,,1: 2,,No preference,,Joey,,4,,I don’t know what you are talking about.,,How I Met Your Mother,,Burrito,,Jigglypuff,,1: 7,,None of the above,,Dog,,Cookout,,chocolate,,Chipotle,,No,,Yes,,Clean Laundry,,1: 50,,the giant roasted hog,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 0,
637598,0,,1: 0,,Mid-Atlantic,,Junior,,Black,,West,,Basketball,,no,,none of these,,Youtube,,yes,,1: 0,,1: 2,,1: 3,,Peanut butter,,none,,1: 10,,1: 4,,1: 12,,Outside,,The Loop,,1: 0,,Yes,,Ketchup,,no,,yes,,Independent,,Time,,1: 9,,1: 2,,1: 3,,1: 5,,Neither they’re nasty,,Joey,,3,,I don’t know what you are talking about.,,House of Cards,,Burrito Bowl,,Charizard,,1: 5,,Brie,,Dog,,Cosmic,,vanilla,,Chipotle,,Sometimes,,Yes,,Sharpie,,1: 52.5,,watery pasta,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 0,
637718,0,,1: 2,,New England,,Junior,,Black,,West,,Basketball,,I don’t care. #teamnicki,,Kendrick Lamar,,Snapchat,,yes,,1: 1,,1: 2,,1: 0,,All three,,unsure,,1: 9,,1: 14,,1: 0,,All of the Above,,Edens Cafe (lol),,1: 10,,Yes,,Honey Mustard,,yes,,yes,,Independent,,Time,,1: 4,,1: 1,,1: 3,,1: 8,,No preference,,Phoebe,,4,,House Targaryen,,How I Met Your Mother,,Burrito,,Rayquaza,,1: 7,,Brie,,Cat,,Pizza,,fruity,,Parker and Otis,,Shhhhh….,,Yes,,Clean Laundry,,1: 49,,the giant roasted hog,,Hunger Games,,Legend of Zelda,,Hufflepuff (because I’m good at something),,1: 1,
637722,0,,1: 2,,New England,,Sophomore,,Blonde,,Central,,Football,,meh,,none of these,,Snapchat,,no,,1: 2,,1: 2,,1: 5,,Some combination of two,,none,,1: 30,,1: 13,,1: 6,,Outside,,Edens Cafe (lol),,1: 8,,Yes,,Sriracha,,yes,,yes,,Greek life,,Outer space,,1: 2,,1: 1,,1: 2,,1: 1,,Neither they’re nasty,,Rachel,,4,,House Targaryen,,House of Cards,,Margarita (no food),,Jigglypuff,,1: 9,,None of the above,,Dog,,Pizza,,chocolate,,Parker and Otis,,Sometimes,,No,,Old Spice/Axe/Perfume,,1: 63,,watery pasta,,Harry Potter,,Harry Potter,,Slytherin (because I’ll cut you),,1: 10,
637744,0,,1: 5,,Southeast,,Sophomore,,Brown,,West,,Basketball,,meh,,Taylor swift,,Instagram,,yes,,1: 2,,1: 2,,1: 0,,Some combination of two,,none,,1: 6,,1: 14,,1: 1,,N/A,,The Loop,,1: 1,,Yes,,Maple Syrup,,no,,"no, I was not eligible due to age or citizenship status",,Greek life,,Time,,1: 1,,1: 2,,1: 0,,1: 10,,Neither they’re nasty,,No Answer,,2,,I don’t know what you are talking about.,,No Answer,,Soft tacos,,No Answer,,No Answer,,None of the above,,Dog,,Cookout,,vanilla,,Harris Teeter’s,,No,,Yes,,Pizza,,1: 44,,watery pasta,,Hunger Games,,No Answer,,No Answer,,1: 0,
638048,0,,1: 1,,Not from the US,,First-year,,Brown,,East,,Soccer,,hell yes,,Beyonce,,Snapchat,,no,,1: 1,,1: 2-3,,1: 2,,Nutella,,black,,1: 7,,1: 15,,1: 2,,Outside,,Divinity Refectory,,1: 15,,No,,Sriracha,,no,,"no, I was not eligible due to age or citizenship status",,Greek life,,Time,,1: 2,,1: 3,,1: 17,,1: 3,,Coke,,Rachel,,1,,House Stark,,Friends,,Burrito,,Jigglypuff,,1: 5,,Brie,,Cat,,Cosmic,,sour,,Chipotle,,Yes,,Yes,,Pine,,1: 50,,watery pasta,,Game of Thrones,,Harry Potter,,Slytherin (because I’ll cut you),,1: 8,
638167,0,,1: 0,,Southeast,,Junior,,Black,,West,,Football,,yes,,none of these,,Twitter,,no,,1: 2,,1: 1,,1: 2,,Some combination of two,,none,,1: 20,,1: 15,,1: 20,,Outside,,The Loop,,1: 10,,Yes,,Maple Syrup,,no,,yes,,Independent,,Time,,1: 1,,1: 3,,1: 5,,1: 3,,Coke,,Rachel,,6,,House Stark,,House of Cards,,Burrito Bowl,,Jigglypuff,,1: 5,,Goat,,Dog,,Jimmy John’s,,fruity,,Chipotle,,No,,Yes,,Pizza,,1: 44,,chocolate covered crickets,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 1,
638172,0,,1: 1,,Southeast,,Junior,,Blonde,,East,,I don’t watch sports,,meh,,Taylor swift,,Instagram,,yes,,1: 2,,1: 2,,1: 1,,Some combination of two,,none,,1: 13,,1: 13,,1: 3,,Inside,,Edens Cafe (lol),,1: 3,,No,,Ketchup,,no,,yes,,Greek life,,Time,,1: 8,,1: 2,,1: 12,,1: 2,,Coke,,Rachel,,2,,House Targaryen,,Gilmore Girls,,Burrito Bowl,,Jigglypuff,,1: 6,,Brie,,Cat,,Cookout,,sweet-and-salty,,Cosmic,,Sometimes,,No,,Bakery,,1: 51,,powdered eggs,,Lord of the Rings/Hobbit,,Lord of the Rings,,Ravenclaw (because I’m better than you),,1: 1,
638282,0,,1: 0,,Southeast,,Sophomore,,Brown,,West,,Basketball,,yes,,none of these,,Facebook,,no,,1: 1,,1: 2,,1: 1,,Some combination of two,,black,,1: 8,,1: 12,,1: 5,,What even is the Perimeter ,,The Loop,,1: 5,,Yes,,Honey Mustard,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 1,,1: 3,,1: 0,,1: 15,,No preference,,Chandler,,2,,I don’t know what you are talking about.,,Friends,,Burrito Bowl,,Charizard,,1: 5,,Cheddar,,Dog,,Pizza,,chocolate,,Satisfactions,,Sometimes,,No,,Old Spice/Axe/Perfume,,1: 49,,powdered eggs,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 1,
639025,0,,1: 0,,Southeast,,Senior,,Black,,Off campus,,Soccer,,hell yes,,Taylor swift,,Instagram,,no,,1: 1,,No Answer,,1: 2,,Nutella,,none,,1: 3,,1: 7,,1: 8,,All of the Above,,Divinity Refectory,,1: 2,,Yes,,Sriracha,,no,,yes,,Independent,,Time,,1: 2,,1: 2,,1: 0,,1: 0,,Coke,,Phoebe,,3,,I don’t know what you are talking about.,,Gilmore Girls,,Burrito Bowl,,Charizard,,1: 6,,Brie,,Dog,,Cookout,,chocolate,,Chipotle,,Shhhhh….,,Yes,,Pizza,,1: 60,,watery pasta,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 2,
639279,0,,1: 0,,California,,First-year,,Black,,East,,Basketball,,yes,,none of these,,Facebook,,no,,1: 1,,1: 1,,1: 0,,Nutella,,none,,1: 10,,1: NA,,1: 5,,All of the Above,,Divinity Refectory,,1: 4,,Yes,,Honey Mustard,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 1,,1: 1,,1: 4,,1: 1,,No preference,,Phoebe,,4,,I don’t know what you are talking about.,,Friends,,Burrito,,Charizard,,1: 4,,Goat,,Cat,,Pizza,,sweet-and-salty,,Chipotle,,No,,Yes,,Clean Laundry,,1: 53,,salad bar,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 0,
639470,0,,1: 1,,Southeast,,Sophomore,,Brown,,West,,Other,,hell yes,,Kanye West,,Twitter,,no,,1: 3,,1: 1,,1: 2,,None,,none,,1: 1,,1: 10,,1: 10,,What even is the Perimeter ,,None of the above,,1: 2,,No,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 4,,1: 2,,1: 0,,1: 3,,Coke,,Rachel,,2,,I don’t know what you are talking about.,,House of Cards,,Burrito,,Jigglypuff,,1: 3,,Feta,,Dog,,Jimmy John’s,,chocolate,,Chipotle,,No,,No,,Pine,,1: 44.5,,powdered eggs,,Harry Potter,,Harry Potter,,Ravenclaw (because I’m better than you),,1: 2,
641406,0,,1: 2,,Mid-Atlantic,,Sophomore,,Blonde,,West,,Other,,meh,,Taylor swift,,Twitter,,no,,1: 2,,1: 2,,1: 2,,Some combination of two,,none,,1: 12,,1: 19,,1: 3,,All of the Above,,The Loop,,1: 10,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 3,,1: 1,,1: 2,,1: 10,,Coke,,Phoebe,,4,,I don’t know what you are talking about.,,House of Cards,,Burrito Bowl,,Jigglypuff,,No Answer,,Cheddar,,Dog,,Pizza,,chocolate,,Harris Teeter’s,,No,,No,,Bakery,,1: 51,,watery pasta,,Harry Potter,,Harry Potter,,Hufflepuff (because I’m good at something),,1: 0,
642341,0,,1: 0,,Southeast,,First-year,,Black,,East,,Soccer,,hell yes,,Kendrick Lamar,,Facebook,,no,,1: 1,,1: 3,,1: 0,,Nutella,,none,,1: 4,,1: NA,,1: 2,,What even is the Perimeter ,,Divinity Refectory,,1: 5,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Athletic Team,,Time,,1: 11,,1: 2,,1: 2,,1: 0,,Pepsi,,Phoebe,,3,,House Targaryen,,House of Cards,,Burrito,,Charizard,,1: 7,,Pepperjack,,Cat,,Jimmy John’s,,chocolate,,Cosmic,,Yes,,Yes,,Pine,,1: 53,,salad bar,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 0,
642952,0,,1: 0,,New England,,Sophomore,,Brown,,West,,Football,,hell yes,,Beyonce,,Instagram,,no,,1: 1,,1: 2,,1: 1,,Nutella,,none,,1: 5,,1: 10,,1: 2,,What even is the Perimeter ,,Divinity Refectory,,1: 5,,Yes,,Ketchup,,no,,"no, I was not eligible due to age or citizenship status",,Independent,,Time,,1: 12,,1: 1,,1: 4,,1: 3,,Coke,,Monica,,3,,House Stark,,Breaking Bad,,Burrito Bowl,,Jigglypuff,,1: 6,,Feta,,Dog,,Pizza,,fruity,,Chipotle,,Yes,,Yes,,Clean Laundry,,1: 45,,powdered eggs,,Lord of the Rings/Hobbit,,Lord of the Rings,,Gryffindor (because I’m a badass),,1: 4,
645023,0,,1: 3,,Midwest,,Junior,,Brown,,Central,,Football,,meh,,Florida-Georgia Line,,Facebook,,it’s complicated,,1: 2,,1: 2,,1: 3,,Some combination of two,,none,,1: 6,,1: 6,,1: 10,,What even is the Perimeter ,,Other,,No Answer,,Yes,,Maple Syrup,,no,,yes,,Greek life,,Time,,1: 17,,1: 10,,1: 4,,1: 2,,Coke,,Joey,,3,,House Targaryen,,Breaking Bad,,Burrito Bowl,,Blastoise,,1: 5,,Feta,,Dog,,Cookout,,vanilla,,Chipotle,,Sometimes,,No,,Bakery,,1: 64,,powdered eggs,,Game of Thrones,,Game of Thrones,,Ravenclaw (because I’m better than you),,1: 3,
645029,0,,1: 3,,Southwest,,Junior,,Blonde,,West,,Football,,hell yes,,none of these,,Snapchat,,no,,1: 2,,1: 2,,1: 3,,Peanut butter,,blue,,1: 12,,1: 13,,1: 2,,What even is the Perimeter ,,The Loop,,1: 10,,Yes,,Sriracha,,no,,yes,,Greek life,,Time,,1: 16,,1: 0,,1: 2,,1: 4,,Neither they’re nasty,,Joey,,4,,I don’t know what you are talking about.,,Gilmore Girls,,Burrito Bowl,,Charizard,,1: 7,,Brie,,I’m not an animal person,,Pizza,,chocolate,,Parker and Otis,,No,,No,,Bakery,,1: 54,,salad bar,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 4,
645051,0,,1: 1,,Southeast,,Junior,,Brown,,West,,Basketball,,meh,,Taylor swift,,Snapchat,,no,,1: 1,,1: 1,,1: 3,,Some combination of two,,white,,1: 15,,1: 11,,1: 3,,What even is the Perimeter ,,The Loop,,1: 10,,No,,Ketchup,,no,,yes,,Greek life,,Time,,1: 3,,1: 3,,1: 2,,1: 4,,Coke,,Chandler,,4,,House Stark,,Friends,,Burrito Bowl,,Charizard,,1: 5,,Brie,,Dog,,Pizza,,chocolate,,Chipotle,,No,,No,,Clean Laundry,,1: 46.5,,powdered eggs,,Harry Potter,,Harry Potter,,Gryffindor (because I’m a badass),,1: 2,
